title,summary,text,language,link,ilr_quantized,ilr_range,ilr_regressed,translated_summary
"En direct, législatives 2024 : les principaux partis défendent leur programme économique devant le patronat, et tentent de le rassurer","De Bruno Le Maire, qui a rappelé que « la marge de manœuvre budgétaire de la France est nulle », à Eric Coquerel et Boris Vallaud pour le Nouveau Front populaire, qui ont demandé « un effort de patriotisme économique » aux milliardaires, chaque parti a déroul…","Le duel est frontal dans le berceau de la Macronie, dominé par la basilique de Fourvière. Ancienne secrétaire générale de la campagne présidentielle de Jean-Luc Mélenchon en 2022, Anaïs Belaouassa-Ch… ",,https://www.lemonde.fr/politique/live/2024/06/20/en-direct-legislatives-2024-les-principaux-partis-defendent-leur-programme-economique-devant-le-patronat-et-tentent-de-le-rassurer_6241633_823448.html,1.5,"[1.4235460492994898, 1.5458723704203061]",1.484709209859898,"From Bruno Le Maire, who recalled that ""France's budgetary room for maneuver is zero"", to Eric Coquerel and Boris Vallaud for the New Front"
"En direct, législatives 2024 : François Bayrou renvoie dos à dos le Rassemblement national et le Nouveau Front populaire, « deux dangers mortels pour la société »","Pour le maire de Pau et partenaire du parti présidentiel, les électeurs vont se retrouver lors des législatives face à « trois propositions politiques », dont deux sont synonymes de « déstabilisation complète du pays et de l’Europe ».","Le duel est frontal dans le berceau de la Macronie, dominé par la basilique de Fourvière. Ancienne secrétaire générale de la campagne présidentielle de Jean-Luc Mélenchon en 2022, Anaïs Belaouassa-Ch… ",,https://www.lemonde.fr/politique/live/2024/06/20/en-direct-legislatives-2024-francois-bayrou-renvoie-dos-a-dos-le-rassemblement-national-et-le-nouveau-front-populaire-deux-dangers-mortels-pour-la-societe_6241633_823448.html,2.0,"[0.8998423175100649, 2.660094609493961]",1.779968463502013,"For the mayor of Pau and partner of the presidential party, voters will find themselves during the legislative elections faced with ""three political proposals"
Législatives 2024 : l’évolution en nombre de voix depuis la dernière présidentielle,"L’analyse des résultats en nombre de votants, et non pas en pourcentages, fournit une lecture un peu différente sur les dynamiques des partis, analyse le spécialiste de science politique, Florent Gougou, auprès de «Libération».","Le chiffre a fait du bruit depuis dimanche 30 juin à lissue du premier tour des élections législatives 2024. Au total, 10,8 millions de voix sont allées à lextrême droite : 9,3 millions pour le Rasse… ",,https://www.liberation.fr/politique/elections/legislatives-2024-levolution-en-nombre-de-voix-depuis-la-derniere-presidentielle-20240702_4JFJ2ENIEFD5TE6W5INGWJZOU4/,1.5,"[1.2862831832554713, 1.8561946945742145]",1.571238938914843,"Analyzing the results in terms of the number of voters, and not in percentages, provides a slightly different reading of party dynamics, analysis"
Un mystérieux dinosaure à quatre cornes vient d'être identifié,"C'est un succès pour la science, et pas seulement en raison des particularités du spécimen.","En 2019, un immense crâne de dinosaure a été découvert dans le nord des États-Unis, à quelques kilomètres seulement de la frontière canadienne. Depuis plus d'un an déjà, ce crâne est exposé au Musée … ",,https://www.slate.fr/story/267293/espece-mysterieux-dinosaure-quatre-cornes-decouverte-etats-unis-prehistoire-identifie-nom-lokiceratops-rangiformis,1.5,"[0.8222280947504368, 2.6296198420826054]",1.725923968416521,"It is a success for science, and not only because of the peculiarities of the specimen."
Ce minuscule robot opéré par laser peut manipuler des cellules individuelles,"Ce concept de micro-robot flexible contrôlé à l'aide d'un faisceau laser pourrait ouvrir la voie à de beaux progrès en biologie cellulaire, et peut-être servir d'inspiration aux prochaines générations de nanorobots.","Les nanorobots sont un grand classique de la science-fiction, où ils ouvrent la voie à de véritables miracles dingénierie et de médecine et sont parfois à la base dune nouvelle génération de super-hu… ",,https://www.journaldugeek.com/2024/07/09/ce-minuscule-robot-opere-par-laser-peut-manipuler-des-cellules-individuelles/,1.5,"[0.9391863315033797, 1.8364882010979722]",1.387837266300676,"This concept of a flexible micro-robot controlled using a laser beam could pave the way for great progress in cell biology, and perhaps"
"Protéger 1,2 % des terres du monde pourrait éviter les extinctions d’espèces les plus imminentes","Dans un article publié ce mardi 25 juin dans «Frontiers in Science», des chercheurs appellent à sanctuariser en priorité les habitats naturels des espèces les plus en danger. Une mesure «réalisable» qui ne doit être qu’une «première étape» vers l’objectif fin…","Empêcher les extinctions imminentes de plusieurs dizaines de milliers despèces en sanctuarisant dici cinq ans 164 millions dhectares sur les différents continents. Soit «seulement» 1,22 % de la surfa… ",,https://www.liberation.fr/environnement/biodiversite/proteger-12-des-terres-du-monde-pourrait-eviter-les-extinctions-despeces-les-plus-imminentes-20240625_T53I57MOFNBMBGUZDA6BALPBSY/,2.0,"[0.9121921774167712, 2.6526846935499373]",1.7824384354833542,"In an article published this Tuesday, June 25 in ""Frontiers in Science"", researchers call for the priority protection of the natural habitats of species"
"« Non-binaire, j’avais peur que mon père me rejette. Aujourd’hui, il s’engage pour moi » - Témoignage","Lou a 21 ans, il est non-binaire et étudie la science politique. Il témoigne de son parcours difficile pour se faire accepter par son père.",TÉMOIGNAGE - Jai 21 ans et je nai plus peur de le dire : je suis non-binaire et jutilise le pronom « il ». Entre le sentiment profond de solitude et constamment devoir justifier son existence auprès … ,,https://www.huffingtonpost.fr/life/article/non-binaire-j-avais-peur-que-mon-pere-me-rejette-aujourd-hui-il-s-engage-pour-moi-temoignage_235779.html,1.5,"[1.0237070858131654, 2.2938215236447244]",1.6587643047289449,"Lou is 21, non-binary and studying political science. He talks about his difficult journey to be accepted by his father."
Philip Morris accusé de «manipuler la science» pour attirer les non-fumeurs japonais,"La stratégie marketing de la multinationale aurait ciblé des médecins, des politiques et même les JO de Tokyo.","Une stratégie «secrète». Le géant du tabac Philip Morris International (PMI) chercherait à «manipuler la science à des fins lucratives», dans le cadre de la commercialisation de son produit de tabac … ",,https://www.slate.fr/story/267405/philip-morris-accuse-manipuler-science-attirer-non-fumeurs-japon-marketing-industrie-tabac-lobby,1.5,"[0.46161280509835567, 2.1230323169409866]",1.2923225610196711,"The multinational's marketing strategy is said to have targeted doctors, politicians and even the Tokyo Olympics."
"Cette Américaine n'a peur de rien, et la science croit savoir pourquoi","Une expérience la confrontant à des serpents, des films d'horreur et une maison hantée a permis de localiser cette émotion dans le cerveau.","Sans hésiter, «S.M.» pénètre dans chaque pièce et s'engage dans les couloirs les plus sombres. Nous sommes au Waverly Hills Sanatorium, un ancien hôpital de Louisville, dans le Kentucky, considéré co… ",,https://www.slate.fr/story/267420/femme-sans-peur-experience-cerveau-humain-emotions,1.0,"[0.7909180099568909, 1.3484699834051819]",1.0696939966810364,"An experiment involving snakes, horror films and a haunted house helped pinpoint the emotion in the brain."
VoiceCraft – Enfin de la synthèse vocale de qualité,"VoiceCraft est une IA révolutionnaire basée sur l'apprentissage profond qui permet l'édition vocale et la synthèse vocale à partir de quelques secondes d'audio, ouvrant de nouvelles possibilités créatives et pratiques.",VoiceCraft c’est tout simplement le futur de l’édition vocale et de la synthèse vocale. On est carrément dans de la science-fiction là puisque juste avec juste quelques secondes d’audio de votre voix… ,,https://korben.info/voicecraft-ia-revolutionne-edition-vocale-synthese.html,1.0,"[0.5233820099883042, 1.7943633166861597]",1.158872663337232,VoiceCraft is a revolutionary AI based on deep learning that enables voice editing and speech synthesis from a few seconds
L’horloge atomique la plus précise du monde va repousser les frontières de la physique,"A l'aide de cet instrument qui ne perd qu'une seconde tous les 30 milliards d'années, les chercheurs vont enfin pouvoir mesurer les effets décrits par la relativité d'Einstein à petite échelle - avec la promesse de repousser les limites de la physique moderne.",Des chercheurs américains du National Institute of Standards and Technology NIST viennent daccoucher dun petit bijou : ils ont récemment annoncé la mise en service de lhorloge atomique la plus précis… ,,https://www.journaldugeek.com/2024/07/04/lhorloge-atomique-la-plus-precise-du-monde-va-repousser-les-frontieres-de-la-physique/,1.5,"[1.0596614463306162, 2.233897589448973]",1.6467795178897946,"With the help of this instrument, which loses only one second every 30 billion years, researchers will finally be able to measure the effects described by"
"Au Royaume-Uni, cette botaniste experte des pollens a fait tomber un meurtrier avec sa science des orties","Une botaniste britannique a résolu le mystérieux mettre de deux petites filles âgées de 10 ans, grâce à sa connaissance des orties.",SCIENCES - Une histoire qui a de quoi inspirer les meilleures séries policières. La botaniste britannique Patricia Wiltshire a raconté comment elle a réussi à résoudre le mystère du meurtre de deux f… ,,https://www.huffingtonpost.fr/science/article/au-royaume-uni-cette-botaniste-experte-des-pollens-a-fait-tomber-un-meurtrier-avec-sa-science-des-orties_236230.html,1.0,"[0.1552862972611715, 1.506828221643297]",0.8310572594522343,A British botanist has solved the mysterious death of two 10-year-old girls using her knowledge of nettles.
Des physiciens créent le labyrinthe le plus complexe au monde pour dompter un cristal exotique,"En s'inspirant d'une méthode analytique imaginée pour résoudre un vieux problème d'échecs, des chercheurs ont pu produire un labyrinthe incroyablement complexe qui représente la structure d'une famille de matériaux mystérieux.","En sappuyant sur les échecs et la géométrie fractale pour mieux comprendre la structure dun type de cristal particulièrement exotique, des physiciens britanniques et suisses ont conçu un algorithme q… ",,https://www.journaldugeek.com/2024/07/02/des-physiciens-creent-le-labyrinthe-le-plus-complexe-au-monde-pour-dompter-un-cristal-exotique/,1.5,"[1.1887896625641057, 1.6867262024615366]",1.4377579325128211,"Taking inspiration from an analytical method devised to solve an old chess problem, researchers have been able to produce an incredibly complex maze."
Incroyable : le coup de poing de cette crevette fait bouillir l'eau autour d'elle !,"Sais-tu quel animal, sorte de grosse crevette multicolore, est l’un des plus grands prédateurs marins ? Aujourd’hui, on va parler de la crevette-mante dans Bêtes de Science.","Nous nous trouvons au large de l'Australie, barbotant dans les eaux chaudes et peu profondes de la côte, à l'est de l'océan Indien. Il y a quelques épisodes de cela, nous découvrions, non loin d'ici,… ",,https://www.futura-sciences.com/planete/actualites/animaux-incroyable-coup-poing-cette-crevette-fait-bouillir-eau-autour-elle-114133/,1.5,"[1.2248463870368917, 1.665092167777865]",1.4449692774073783,"Do you know which animal, a kind of large multi-colored shrimp, is one of the largest marine predators? Today, we are going to talk about the mantis shrimp"
Pourquoi tolérez-vous le comportement toxique de votre manager ? La science a une explication !,Les relations entre salariés et managers abusifs est un sujet de plus en plus étudié en sociologie. Une étude a souhaité comprendre pourquoi certains employés acceptaient ces comportements toxiques et dans quelles conditions certains patrons obtenaient l'asse…,"Les réseaux sociauxréseaux sociaux regorgent de témoignages de salariés contraints de collaborer avec un manager abusif. Le phénomène est tel qu'il est devenu, depuis quelques années, un véritable su… ",,https://www.futura-sciences.com/sciences/actualites/emploi-tolerez-vous-comportement-toxique-votre-manager-science-explication-114540/,1.5,"[1.4180042419952352, 1.5491974548028589]",1.483600848399047,The relationship between abusive employees and managers is an increasingly studied topic in sociology. One study sought to understand why some
